"","TREE_ID_time","INVENTORY_ID","PLOT_ID","PLOT_ID_time","TREE_ID","site","plot","year","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm"
"262","5_1_375_1980","DEN","5_1","5_1_1980","5_1_375",5,1,1980,0,"no","no","no","10",8.80000019073486,0,50,41.5,0,50,NA,4,35.985913154748,132,30.2,0,0,716.314540945009,0,0,77.6699690242262,28.5,26.3,94.3708609271523,9.405,0.413132694938441,0.632747523111397,0.667447306791569,0.77845220030349
"263","5_1_375_1985","DEN","5_1","5_1_1985","5_1_375",5,1,1985,5,"no","no","no","10",8.80000019073486,0,50,41.5,0,50,NA,4,23.779593192464,138,30.8,0.600000000000001,0.12,745.060113725355,28.7455727803467,5.74911455606934,81.0909340877218,35.0597579500467,NA,113.830382954697,11.5697201235154,0.406332453825858,0.632694648175476,0.817243775059364,0.920565451034688
"264","5_1_375_1991","DEN","5_1","5_1_1991","5_1_375",5,1,1991,6,"no","no","no","10",8.80000019073486,0,50,41.5,0,50,NA,4,22.6560860936229,143,30.8,0,0,745.060113725355,0,0,84.5536352096203,35.9185404341329,NA,116.618637773159,11.8531183432639,0.391857506361323,0.600811165118682,0.785963685648422,0.889224390648949
"265","5_1_376_1980","DEN","5_1","5_1_1980","5_1_376",5,1,1980,0,"no","no","no","10",9,0,50,39.7000007629395,0,50,NA,4,17.1365007474653,132,67.8,0,0,3610.34969343193,0,0,3.23576817656645,41.3,29.2,60.9144542772861,13.629,0.92749658002736,1.46559005731002,0.967213114754098,1.13507736156352
"266","5_1_376_1985","DEN","5_1","5_1_1985","5_1_376",5,1,1985,5,"no","no","no","10",9,0,50,39.7000007629395,0,50,NA,4,16.3303156705575,138,71,3.2,0.640000000000001,3959.19214168654,348.842448254611,69.7684896509222,3.45179351220525,42.3071561907757,NA,59.58754393067,13.961361542956,0.936675461741425,1.4988356657476,0.986180796987779,1.11633941182939
"267","5_1_376_1991","DEN","5_1","5_1_1991","5_1_376",5,1,1991,6,"no","no","no","10",9,0,50,39.7000007629395,0,50,NA,4,14.2070170599767,143,74.1,3.09999999999999,0.516666666666666,4312.47208956434,353.279947877806,58.8799913129676,3.68920995222234,45.3586032652436,NA,61.2126899665906,14.9683390775304,0.942748091603053,1.49613893720066,0.992529611930932,1.13246236412744
"268","5_1_378_1980","DEN","5_1","5_1_1980","5_1_378",5,1,1980,0,"no","no","no","10",9,0,50,36.4000015258789,0,50,NA,4,21.9399947156645,132,30.3,0,0,721.066199833563,0,0,77.3815425442928,36.5,27.8,120.46204620462,12.045,0.414500683994528,0.662746291992206,0.85480093676815,1.00575056906673
"269","5_1_378_1985","DEN","5_1","5_1_1985","5_1_378",5,1,1985,5,"no","no","no","10",9,0,50,36.4000015258789,0,50,NA,4,23.9734356996885,138,30.3,0,0,721.066199833563,0,0,81.3889581332119,34.9177285581159,NA,115.240028244607,11.5228504241782,0.399736147757256,0.646606151161786,0.813933066622748,0.92592625366062
"270","5_1_378_1991","DEN","5_1","5_1_1991","5_1_378",5,1,1991,6,"no","no","no","10",9,0,50,36.4000015258789,0,50,NA,4,22.8797496369828,143,30.3,0,0,721.066199833563,0,0,84.8516592551105,35.7425464173043,NA,117.962199397044,11.7950403177104,0.385496183206107,0.617271344504673,0.782112613070116,0.896846592712601
"271","5_1_392_1980","DEN","5_1","5_1_1980","5_1_392",5,1,1980,0,"no","no","no","10",7.5,0,50,12.3999996185303,0,50,NA,4,19.2173293622249,132,47.4,0,0,1764.60117759485,0,0,46.9831276034102,39,24,82.2784810126582,12.87,0.648426812585499,1.14057140924061,0.913348946135831,1.0656950927929
"272","5_1_392_1985","DEN","5_1","5_1_1985","5_1_392",5,1,1985,5,"no","no","no","10",7.5,0,50,12.3999996185303,0,50,NA,4,19.1998188564386,138,48.6,1.2,0.240000000000001,1855.07904601824,90.4778684233863,18.0955736846773,48.8347697470654,39.0177802221965,NA,80.2834983995813,12.8758674733248,0.641160949868074,1.14346228313513,0.909505366484767,1.04678341229518
"273","5_1_392_1991","DEN","5_1","5_1_1991","5_1_392",5,1,1991,6,"no","no","no","10",7.5,0,50,12.3999996185303,0,50,NA,4,17.3342547213817,143,49.7,1.1,0.183333333333334,1940.0041494264,84.925103408166,14.154183901361,52.4843987734451,41.0637433333638,NA,82.6232260228648,13.5510353000101,0.632315521628499,1.11723789328398,0.898550182349317,1.04661369829772
"274","5_1_394_1980","DEN","5_1","5_1_1980","5_1_394",5,1,1980,0,"no","no","no","10",7.40000009536743,0,50,20.2000007629395,0,50,NA,4,29.4578563466304,132,26,0,0,530.929158456675,0,0,81.4199813606662,31.5,23.2,121.153846153846,10.395,0.355677154582763,0.632508555190254,0.737704918032787,0.883728179551122
"275","5_1_394_1985","DEN","5_1","5_1_1985","5_1_394",5,1,1985,5,"no","no","no","10",7.40000009536743,0,50,20.2000007629395,0,50,NA,4,25.9067587659117,138,26,0,0,530.929158456675,0,0,85.1640969276953,33.5895807498116,NA,129.190695191583,11.0845616474378,0.343007915567282,0.618322829900432,0.782973910252019,0.910874619792815
"276","5_1_394_1991","DEN","5_1","5_1_1991","5_1_394",5,1,1991,6,"no","no","no","10",7.40000009536743,0,50,20.2000007629395,0,50,NA,4,25.1417387320882,143,26,0,0,530.929158456675,0,0,88.1129811463212,34.0967879968262,NA,131.141492295485,11.2519400389526,0.330788804071247,0.573536631019533,0.746100393803637,0.870827455394009
"277","5_1_399_1980","DEN","5_1","5_1_1980","5_1_399",5,1,1980,0,"no","no","no","10",7,0,50,46,0,50,NA,4,22.3051478586918,132,41.9,0,0,1378.85286964219,0,0,59.4966440629653,36.2,25.3,86.3961813842482,11.946,0.573187414500684,0.914018356371928,0.847775175644028,1.00032509752926
"278","5_1_399_1985","DEN","5_1","5_1_1985","5_1_399",5,1,1985,5,"no","no","no","10",7,0,50,46,0,50,NA,4,20.4650235549272,138,42.2,0.300000000000004,0.0600000000000009,1398.66846530471,19.8155956625178,3.96311913250356,63.2101008272881,37.7924458388307,NA,89.5555588597884,12.4715071268141,0.556728232189974,0.896960985833722,0.880942793445937,0.99918090073582
"279","5_1_399_1991","DEN","5_1","5_1_1991","5_1_399",5,1,1991,6,"no","no","no","10",7,0,50,46,0,50,NA,4,18.7513386916002,143,42.9,0.699999999999996,0.116666666666666,1445.4546338983,46.7861685935859,7.79769476559765,66.6609644280679,39.4816218576243,NA,92.0317525818748,13.028935213016,0.545801526717557,0.867987342489453,0.863930456403157,0.983501955558351
"280","5_1_4_1980","DEN","5_1","5_1_1980","5_1_4",5,1,1980,0,"no","no","no","10",48.7999992370605,0,50,15.1999998092651,0,50,NA,4,18.0871500457563,132,44.3,0,0,1541.33604168586,0,0,53.6247969066982,40.2,30.2,90.744920993228,13.266,0.606019151846785,1.01469809408985,0.941451990632319,1.09697732997481
"281","5_1_4_1985","DEN","5_1","5_1_1985","5_1_4",5,1,1985,5,"no","no","no","10",48.7999992370605,0,50,15.1999998092651,0,50,NA,4,17.9085126212774,138,44.8,0.5,0.1,1576.32552986521,34.9894881793562,6.99789763587123,56.5597607282761,40.4,NA,90.1785714285714,13.332,0.591029023746702,1.00216978586371,0.941724941724942,1.06351875510893
"282","5_1_4_1991","DEN","5_1","5_1_1991","5_1_4",5,1,1991,6,"no","no","no","10",48.7999992370605,0,50,15.1999998092651,0,50,NA,4,17.5590866253028,143,45.4,0.600000000000001,0.1,1618.83127846828,42.5057486030701,7.08429143384501,59.7745430659166,40.8,NA,89.8678414096916,13.464,0.577608142493639,0.992697282270434,0.892778993435448,1.02471998222538
"283","5_1_40_1980","DEN","5_1","5_1_1980","5_1_40",5,1,1980,0,"no","no","no","10",45.5999984741211,0,50,28.1000003814697,0,50,NA,4,20.5655129916794,132,45.2,0,0,1604.59986374752,0,0,51.730312864026,37.7,27.5,83.4070796460177,12.441,0.618331053351573,0.994329752499512,0.882903981264637,1.00659651327156
"284","5_1_40_1985","DEN","5_1","5_1_1985","5_1_40",5,1,1985,5,"no","no","no","10",45.5999984741211,0,50,28.1000003814697,0,50,NA,4,20.0306721032483,138,46.1,0.899999999999999,0.18,1669.13603083389,64.5361670863681,12.9072334172736,54.6084012922033,38.2,NA,82.8633405639913,12.606,0.608179419525066,0.970229767632533,0.89044289044289,0.993885074801068
"285","5_1_40_1991","DEN","5_1","5_1_1991","5_1_40",5,1,1991,6,"no","no","no","10",45.5999984741211,0,50,28.1000003814697,0,50,NA,4,17.8932250830667,143,46.8,0.699999999999996,0.116666666666666,1720.21047339963,51.0744425657358,8.5124070942893,57.7684665105962,40.4172547061252,NA,86.3616553549684,13.3376940530213,0.595419847328244,0.962108714811533,0.884403822891142,1.00031141572937
"286","5_1_406_1980","DEN","5_1","5_1_1980","5_1_406",5,1,1980,0,"no","no","no","10",5.40000009536743,0,50,36.2999992370605,0,50,NA,4,21.122064660614,132,51.4,0,0,2074.99053176952,0,0,31.6902064241122,37.2,26.7,72.3735408560311,12.276,0.703146374829001,1.12292326609785,0.871194379391101,1.03047091412742
"287","5_1_406_1985","DEN","5_1","5_1_1985","5_1_406",5,1,1985,5,"no","no","no","10",5.40000009536743,0,50,36.2999992370605,0,50,NA,4,18.5882025373115,138,52.3,0.899999999999999,0.18,2148.29174235941,73.3012105898833,14.6602421179767,36.1676545394909,39.654495210995,NA,75.8212145525717,13.0859834196284,0.689973614775726,1.12683880347969,0.924347207715501,1.05073328053004
"288","5_1_406_1991","DEN","5_1","5_1_1991","5_1_406",5,1,1991,6,"no","no","no","10",5.40000009536743,0,50,36.2999992370605,0,50,NA,4,16.7813688857206,143,52.9,0.600000000000001,0.1,2197.86607443305,49.5743320736474,8.26238867894123,38.4719970429357,41.7347130403674,NA,78.8935974298061,13.7724553033212,0.673027989821883,1.08317018322637,0.913232232830796,1.04857224629535
"289","5_1_407_1980","DEN","5_1","5_1_1980","5_1_407",5,1,1980,0,"no","no","no","10",5.5,0,50,32.9000015258789,0,50,NA,4,17.3881962878906,132,70.4,0,0,3892.5589615039,0,0,1.6787445919649,41,28.8,58.2386363636364,13.53,0.963064295485636,1.54870077791964,0.960187353629977,1.14307438854391
"290","5_1_407_1985","DEN","5_1","5_1_1985","5_1_407",5,1,1985,5,"no","no","no","10",5.5,0,50,32.9000015258789,0,50,NA,4,16.200286700826,138,72.4,2,0.4,4116.86867697021,224.309715466311,44.8619430932622,1.80504604141717,42.476602620275,NA,58.669340635739,14.0172788646908,0.955145118733509,1.53936956648176,0.990130597209208,1.12715222552557
"291","5_1_407_1991","DEN","5_1","5_1_1991","5_1_407",5,1,1991,6,"no","no","no","10",5.5,0,50,32.9000015258789,0,50,NA,4,14.1618256692596,143,74.6,2.19999999999999,0.366666666666665,4370.86644301294,253.997766042733,42.3329610071222,1.94086337501716,45.4309168826883,NA,60.8993523896626,14.9922025712871,0.94910941475827,1.51950181447099,0.994111966798431,1.14209326647953
"292","5_1_408_1980","DEN","5_1","5_1_1980","5_1_408",5,1,1980,0,"no","no","no","10",5.69999980926514,0,50,30,0,50,NA,4,37.2825994387041,132,27.3,0,0,585.349397198484,0,0,80.4953698020102,28,23.5,102.564102564103,9.24,0.373461012311902,0.60461238444304,0.655737704918033,0.777777777777778
"293","5_1_408_1985","DEN","5_1","5_1_1985","5_1_408",5,1,1985,5,"no","no","no","10",5.69999980926514,0,50,30,0,50,NA,4,25.1254885443713,138,27.6,0.300000000000001,0.0600000000000001,598.28490494964,12.9355077511559,2.58710155023118,83.7625884626317,34.1078124520176,NA,123.579030623252,11.2555781091658,0.364116094986807,0.580362715476374,0.795053903310434,0.906660741403322
"294","5_1_408_1991","DEN","5_1","5_1_1991","5_1_408",5,1,1991,6,"no","no","no","10",5.69999980926514,0,50,30,0,50,NA,4,24.2208236494559,143,27.6,0,0,598.28490494964,0,0,86.9387637681522,34.7389485924553,NA,125.865755769766,11.4638530355102,0.351145038167939,0.559743786899228,0.760152047974952,0.877739965054378
"295","5_1_411_1980","DEN","5_1","5_1_1980","5_1_411",5,1,1980,0,"no","no","no","10",5.59999990463257,0,50,18.7000007629395,0,50,NA,4,19.9262098452809,132,52.9,0,0,2197.86607443305,0,0,29.1087408911016,38.3,25.7,72.4007561436673,12.639,0.723666210670315,1.25358251313695,0.89695550351288,1.05728088336784
"296","5_1_411_1985","DEN","5_1","5_1_1985","5_1_411",5,1,1985,5,"no","no","no","10",5.59999990463257,0,50,18.7000007629395,0,50,NA,4,18.2866145570784,138,54.3,1.4,0.28,2315.73863079574,117.872556362689,23.5745112725378,29.8723144103345,39.9801545186588,NA,73.6282771982667,13.1934509911574,0.716358839050132,1.25761105465794,0.93193833376827,1.07650442195506
"297","5_1_411_1991","DEN","5_1","5_1_1991","5_1_411",5,1,1991,6,"no","no","no","10",5.59999990463257,0,50,18.7000007629395,0,50,NA,4,16.3440951302582,143,55.7,1.40000000000001,0.233333333333334,2436.68994795895,120.951317163207,20.1585528605346,33.8117490758227,42.2893181681074,NA,75.9233719355609,13.9554749954754,0.708651399491094,1.23007219995756,0.925368012431234,1.07988667462145
"298","5_1_414_1980","DEN","5_1","5_1_1980","5_1_414",5,1,1980,0,"no","no","no","10",5.80000019073486,0,50,8.89999961853027,0,50,NA,4,17.9974988824166,132,52.4,0,0,2156.51486113018,0,0,29.9878873208748,40.3,28,76.9083969465649,13.299,0.716826265389877,1.23672630172304,0.943793911007026,1.09125372326022
"299","5_1_414_1985","DEN","5_1","5_1_1985","5_1_414",5,1,1985,5,"no","no","no","10",5.80000019073486,0,50,8.89999961853027,0,50,NA,4,18.2574644224171,138,54.5,2.1,0.42,2332.82889483127,176.314033701093,35.2628067402186,28.939182852402,40.0120582389025,NA,73.4166206218394,13.2039792188378,0.718997361477573,1.25861955925724,0.932682010230828,1.06759956762044
"300","5_1_414_1991","DEN","5_1","5_1_1991","5_1_414",5,1,1991,6,"no","no","no","10",5.80000019073486,0,50,8.89999961853027,0,50,NA,4,16.2262078563128,143,56.5,2,0.333333333333333,2507.1872871055,174.358392274234,29.0597320457056,28.8715443625702,42.4426611501635,NA,75.119754248077,14.006078179554,0.71882951653944,1.25578160026854,0.928723438734431,1.07841138138283
"301","5_1_417_1980","DEN","5_1","5_1_1980","5_1_417",5,1,1980,0,"no","no","no","10",6,0,50,2.59999990463257,0,50,NA,4,19.2173293622249,132,50.8,0,0,2026.82991638999,0,0,34.1641006830713,39,28,76.7716535433071,12.87,0.694938440492476,1.25435858774877,0.913348946135831,1.05381670794866
"302","5_1_417_1985","DEN","5_1","5_1_1985","5_1_417",5,1,1985,5,"no","no","no","10",6,0,50,2.59999990463257,0,50,NA,4,18.6350918147696,138,52,1.2,0.240000000000001,2123.7166338267,96.8867174367094,19.3773434873419,37.0269712364346,39.6045748309583,NA,76.162643905689,13.0695096942162,0.686015831134565,1.25426834155192,0.9231835624932,1.06486837687941
"303","5_1_417_1991","DEN","5_1","5_1_1991","5_1_417",5,1,1991,6,"no","no","no","10",6,0,50,2.59999990463257,0,50,NA,4,16.8471977334305,143,52.5,0.5,0.0833333333333333,2164.75368786422,41.0370540375166,6.83950900625276,41.0928581478224,41.6530959928354,NA,79.3392304625436,13.7455216776357,0.66793893129771,1.14331994715827,0.911446301812591,1.05121813562715
"304","5_1_43_1980","DEN","5_1","5_1_1980","5_1_43",5,1,1980,0,"no","no","no","10",45.5999984741211,0,50,37.5999984741211,0,50,NA,4,21.9399947156645,132,43.3,0,0,1472.53516257224,0,0,56.0220174553538,36.5,27,84.2956120092379,12.045,0.59233926128591,0.878571998110935,0.85480093676815,0.958340626640994
"305","5_1_43_1985","DEN","5_1","5_1_1985","5_1_43",5,1,1985,5,"no","no","no","10",45.5999984741211,0,50,37.5999984741211,0,50,NA,4,20.0988368015454,138,43.9,0.600000000000001,0.12,1513.6271944812,41.0920319089546,8.21840638179092,60.8646066016738,38.135167815668,NA,86.8682638170114,12.5846053791704,0.579155672823219,0.858510718606376,0.888931650714872,0.975253737413811
"306","5_1_43_1991","DEN","5_1","5_1_1991","5_1_43",5,1,1991,6,"no","no","no","10",45.5999984741211,0,50,37.5999984741211,0,50,NA,4,18.4500987699971,143,44.2,0.300000000000004,0.0500000000000007,1534.38526793979,20.7580734585952,3.45967890976586,64.2308514043292,39.8026306028515,NA,90.05120045894,13.134868098941,0.56234096692112,0.842840556736548,0.870954717786685,0.969476515102606
"307","5_1_431_1980","DEN","5_1","5_1_1980","5_1_431",5,1,1980,0,"no","no","no","10",2.5,0,50,44.0999984741211,0,50,NA,4,29.8355173166451,132,30.2,0,0,716.314540945009,0,0,77.9564948406042,31.3,26.3,103.64238410596,10.329,0.413132694938441,0.653287109875887,0.733021077283372,0.87045191193511
"308","5_1_431_1985","DEN","5_1","5_1_1985","5_1_431",5,1,1985,5,"yes","no","yes","10",2.5,0,50,44.0999984741211,0,50,NA,4,24.0128754815132,138,30.2,0,0,716.314540945009,0,0,81.9639104295233,34.8890415827949,NA,115.526627757599,11.5133837223223,0.398416886543536,0.647096472553065,0.813264372559322,0.921773704101786
"309","5_1_436_1980","DEN","5_1","5_1_1980","5_1_436",5,1,1980,0,"no","no","no","10",2.59999990463257,0,50,25.2000007629395,0,50,NA,4,23.5904877646759,132,38.7,0,0,1176.28297533872,0,0,66.5982896546288,35.2,27.7,90.9560723514212,11.616,0.529411764705882,0.775554735988925,0.824355971896956,0.952209197475203
"310","5_1_436_1985","DEN","5_1","5_1_1985","5_1_436",5,1,1985,5,"no","no","no","10",2.59999990463257,0,50,25.2000007629395,0,50,NA,4,21.0760180900368,138,39.6,0.899999999999999,0.18,1231.62998391334,55.347008574618,11.0694017149236,69.5417577675199,37.2406148315466,NA,94.0419566453197,12.2894028944104,0.522427440633246,0.79874206578716,0.868079599802951,0.975898644567245
"311","5_1_436_1991","DEN","5_1","5_1_1991","5_1_436",5,1,1991,6,"no","no","no","10",2.59999990463257,0,50,25.2000007629395,0,50,NA,4,19.2227371748986,143,41,1.4,0.233333333333333,1320.25431267111,88.6243287577679,14.770721459628,71.6236315287934,38.9945138008295,NA,95.1085702459256,12.8681895542737,0.521628498727735,0.799610801749567,0.853271636779639,0.969060433925621
"312","5_1_44_1980","DEN","5_1","5_1_1980","5_1_44",5,1,1980,0,"no","no","no","10",45.9000015258789,0,50,40.7000007629395,0,50,NA,4,19.8225626355957,132,61.5,0,0,2970.57220351,0,0,9.45992609937774,38.4,29,62.4390243902439,12.672,0.841313269493844,1.23041117983968,0.899297423887588,1.01169109171744
"313","5_1_44_1985","DEN","5_1","5_1_1985","5_1_44",5,1,1985,5,"no","no","no","10",45.9000015258789,0,50,40.7000007629395,0,50,NA,4,17.1273827749275,138,63.3,1.8,0.359999999999999,3147.0040469356,176.431843425602,35.2863686851204,8.86388429158276,41.3109918183612,NA,65.2622303607602,13.6326273000592,0.835092348284961,1.23769410929787,0.962960182246182,1.05832697849626
"314","5_1_44_1991","DEN","5_1","5_1_1991","5_1_44",5,1,1991,6,"no","no","no","10",45.9000015258789,0,50,40.7000007629395,0,50,NA,4,15.0759372095085,143,65.5,2.2,0.366666666666667,3369.5544705159,222.550423580301,37.0917372633836,6.80348959928182,44.0320559224915,NA,67.2245128587656,14.5305784544222,0.833333333333333,1.24900580240371,0.963502317778807,1.07249303581161
"315","5_1_440_1980","DEN","5_1","5_1_1980","5_1_440",5,1,1980,0,"no","no","no","10",2.70000004768372,0,50,10.6999998092651,0,50,NA,4,21.0089614386246,132,42.9,0,0,1445.4546338983,0,0,57.778208589415,37.3,27.2,86.9463869463869,12.309,0.586867305061559,1.04416946932418,0.873536299765808,1.0082784254097
"316","5_1_440_1985","DEN","5_1","5_1_1985","5_1_440",5,1,1985,5,"no","no","no","10",2.70000004768372,0,50,10.6999998092651,0,50,NA,4,19.9752386552861,138,44.5,1.6,0.32,1555.2847130678,109.830079169499,21.9660158338998,57.1902909402222,38.2529678436061,NA,85.9617254912497,12.62347938839,0.587071240105541,1.05934141312065,0.89167757211203,1.0270056842881
"317","5_1_440_1991","DEN","5_1","5_1_1991","5_1_440",5,1,1991,6,"no","no","no","10",2.70000004768372,0,50,10.6999998092651,0,50,NA,4,18.2074610878951,143,45.3,0.799999999999997,0.133333333333333,1611.70771712627,56.4230040584725,9.40383400974542,61.0696080886912,40.0669633282446,NA,88.4480426672066,13.2220978983207,0.576335877862595,0.996313141718409,0.876738803681501,1.01571241111026
"318","5_1_441_1980","DEN","5_1","5_1_1980","5_1_441",5,1,1980,0,"no","no","no","10",2.79999995231628,0,50,5.59999990463257,0,50,NA,4,21.0089614386246,132,34.1,0,0,913.268838380187,0,0,73.382131733455,37.3,28.1,109.384164222874,12.309,0.466484268125855,0.851034291809842,0.873536299765808,1.0005364806867
"319","5_1_441_1985","DEN","5_1","5_1_1985","5_1_441",5,1,1985,5,"no","no","no","10",2.79999995231628,0,50,5.59999990463257,0,50,NA,4,22.2219733740062,138,35.4,1.3,0.259999999999999,984.229562443146,70.9607240629592,14.1921448125918,75.8465823648974,36.2676831028978,NA,102.451082211576,11.9683354239563,0.467018469656992,0.861868145390446,0.845400538529086,0.978592396364315
