"","PLOT_ID_time","AGE","INVENTORY_ID","site","plot","Nr","Artcode","x","y","z","year","dbh","height","hcb","removed","reason","observation","PLOT_ID","TREE_ID","TREE_ID_time","thinned","dead"
"611","5_2_1991",143,"DEN",5,2,75,10,42.5999984741211,30.6000003814697,NA,1991,43.2,38.8578203661191,NA,0,NA,NA,"5_2","5_2_75","5_2_75_1991",0,0
"612","5_2_1991",143,"DEN",5,2,80,10,42.9000015258789,9.80000019073486,NA,1991,62.5,43.5646073065926,NA,0,NA,NA,"5_2","5_2_80","5_2_80_1991",0,0
"613","5_2_1991",143,"DEN",5,2,81,10,42.9000015258789,1.60000002384186,NA,1991,66.8,44.4125659911818,NA,0,NA,NA,"5_2","5_2_81","5_2_81_1991",0,0
"614","5_2_1991",143,"DEN",5,2,86,10,40.5999984741211,41.5999984741211,NA,1991,58.2,42.6561812146386,NA,0,NA,NA,"5_2","5_2_86","5_2_86_1991",0,0
"615","5_2_1991",143,"DEN",5,2,88,10,39.4000015258789,38.2999992370605,NA,1991,58.4,42.6999008420247,NA,0,NA,NA,"5_2","5_2_88","5_2_88_1991",0,0
"616","5_2_1991",143,"DEN",5,2,89,10,39.0999984741211,33.7999992370605,NA,1991,58.9,42.8085482083604,NA,0,NA,NA,"5_2","5_2_89","5_2_89_1991",0,0
"617","5_2_1991",143,"DEN",5,2,90,10,39.4000015258789,28.6000003814697,NA,1991,52.6,41.3668542927254,NA,0,NA,NA,"5_2","5_2_90","5_2_90_1991",0,0
"618","5_2_1991",143,"DEN",5,2,96,10,39.7999992370605,1.60000002384186,NA,1991,55.5,42.0507991727128,NA,0,NA,NA,"5_2","5_2_96","5_2_96_1991",0,0
"619","5_2_1991",143,"DEN",5,2,97,10,38,3.29999995231628,NA,1991,33.7,35.6928772418664,NA,0,NA,NA,"5_2","5_2_97","5_2_97_1991",0,0
"620","5_2_1991",143,"DEN",5,2,100,10,37.7999992370605,11.3000001907349,NA,1991,62.8,43.6256334034957,NA,0,NA,NA,"5_2","5_2_100","5_2_100_1991",0,0
"621","5_2_1991",143,"DEN",5,2,108,10,35.9000015258789,35.0999984741211,NA,1991,59.2,42.8732947941168,NA,0,NA,NA,"5_2","5_2_108","5_2_108_1991",0,0
"622","5_2_1991",143,"DEN",5,2,109,10,35.7000007629395,30.5,NA,1991,51.7,41.1469095624141,NA,0,NA,NA,"5_2","5_2_109","5_2_109_1991",0,0
"623","5_2_1991",143,"DEN",5,2,111,10,36.0999984741211,21,NA,1991,44.4,39.2069999863439,NA,0,NA,NA,"5_2","5_2_111","5_2_111_1991",0,0
"624","5_2_1991",143,"DEN",5,2,112,10,36.2999992370605,17.6000003814697,NA,1991,55.5,42.0507991727128,NA,0,NA,NA,"5_2","5_2_112","5_2_112_1991",0,0
"625","5_2_1991",143,"DEN",5,2,113,10,36.2999992370605,14.3999996185303,NA,1991,44.9,39.3497143431685,NA,0,NA,NA,"5_2","5_2_113","5_2_113_1991",0,0
"626","5_2_1991",143,"DEN",5,2,121,10,34.0999984741211,38.2999992370605,NA,1991,45,39.3780664324694,NA,1,"BAE/SBW",NA,"5_2","5_2_121","5_2_121_1991",0,1
"627","5_2_1991",143,"DEN",5,2,122,10,32.7000007629395,43.4000015258789,NA,1991,60,43.0443612402423,NA,0,NA,NA,"5_2","5_2_122","5_2_122_1991",0,0
"628","5_2_1991",143,"DEN",5,2,130,10,33.0999984741211,25.7999992370605,NA,1991,47,39.9322519566536,NA,0,NA,NA,"5_2","5_2_130","5_2_130_1991",0,0
"629","5_2_1991",143,"DEN",5,2,138,10,31.6000003814697,5.09999990463257,NA,1991,63.1,43.6863686680154,NA,0,NA,NA,"5_2","5_2_138","5_2_138_1991",0,0
"630","5_2_1991",143,"DEN",5,2,144,10,29.3999996185303,41.4000015258789,NA,1991,33,35.4253717318425,NA,0,NA,NA,"5_2","5_2_144","5_2_144_1991",0,0
"631","5_2_1991",143,"DEN",5,2,147,10,29.7000007629395,28.6000003814697,NA,1991,47.2,39.986367786946,NA,0,NA,NA,"5_2","5_2_147","5_2_147_1991",0,0
"632","5_2_1991",143,"DEN",5,2,148,10,29.7999992370605,25.7000007629395,NA,1991,65.8,44.220341247622,NA,0,NA,NA,"5_2","5_2_148","5_2_148_1991",0,0
"633","5_2_1991",143,"DEN",5,2,160,10,27.8999996185303,35.2000007629395,NA,1991,40.6,38.0667532659072,NA,0,NA,NA,"5_2","5_2_160","5_2_160_1991",0,0
"634","5_2_1991",143,"DEN",5,2,168,10,26.7000007629395,22.5,NA,1991,57.1,42.4130049767674,NA,0,NA,NA,"5_2","5_2_168","5_2_168_1991",0,0
"635","5_2_1991",143,"DEN",5,2,170,10,26.7999992370605,17.7999992370605,NA,1991,63,43.6661557234379,NA,0,"SVL",NA,"5_2","5_2_170","5_2_170_1991",0,0
"636","5_2_1991",143,"DEN",5,2,171,10,26.7999992370605,14.6999998092651,NA,1991,50,40.7208081202238,NA,0,"SVL",NA,"5_2","5_2_171","5_2_171_1991",0,0
"637","5_2_1991",143,"DEN",5,2,172,10,27.1000003814697,8.10000038146973,NA,1991,77.3,46.2731114976126,NA,0,NA,NA,"5_2","5_2_172","5_2_172_1991",0,0
"638","5_2_1991",143,"DEN",5,2,184,10,24.7000007629395,28.7999992370605,NA,1991,61.2,43.2967310490993,NA,0,NA,NA,"5_2","5_2_184","5_2_184_1991",0,0
"639","5_2_1991",143,"DEN",5,2,185,10,24.6000003814697,34,NA,1991,31.7,34.9131687448911,NA,0,NA,NA,"5_2","5_2_185","5_2_185_1991",0,0
"640","5_2_1991",143,"DEN",5,2,187,10,24.7000007629395,38.2000007629395,NA,1991,52.6,41.3668542927254,NA,0,NA,NA,"5_2","5_2_187","5_2_187_1991",0,0
"641","5_2_1991",143,"DEN",5,2,194,10,22,14.6000003814697,NA,1991,57.1,42.4130049767674,NA,0,"SVL",NA,"5_2","5_2_194","5_2_194_1991",0,0
"642","5_2_1991",143,"DEN",5,2,195,10,23.2999992370605,22.6000003814697,NA,1991,61.4,43.338311049718,NA,0,NA,NA,"5_2","5_2_195","5_2_195_1991",0,0
"643","5_2_1991",143,"DEN",5,2,198,10,23.5,8.5,NA,1991,48.7,40.3850736784473,NA,0,NA,NA,"5_2","5_2_198","5_2_198_1991",0,0
"644","5_2_1991",143,"DEN",5,2,204,10,21.7999992370605,33.5,NA,1991,50.7,40.8979903429449,NA,0,NA,NA,"5_2","5_2_204","5_2_204_1991",0,0
"645","5_2_1991",143,"DEN",5,2,206,10,21.3999996185303,42.9000015258789,NA,1991,76.8,46.1904099816649,NA,0,NA,NA,"5_2","5_2_206","5_2_206_1991",0,0
"646","5_2_1991",143,"DEN",5,2,207,10,20.1000003814697,39.7999992370605,NA,1991,66,44.2590188460028,NA,0,NA,NA,"5_2","5_2_207","5_2_207_1991",0,0
"647","5_2_1991",143,"DEN",5,2,217,10,20.3999996185303,14.6999998092651,NA,1991,58,42.6123110890991,NA,0,"SVL",NA,"5_2","5_2_217","5_2_217_1991",0,0
"648","5_2_1991",143,"DEN",5,2,219,10,20.7999992370605,4.80000019073486,NA,1991,49.2,40.5152511012613,NA,0,"SVL",NA,"5_2","5_2_219","5_2_219_1991",0,0
"649","5_2_1991",143,"DEN",5,2,220,10,19,3.09999990463257,NA,1991,51,40.9731779290808,NA,0,"SVL",NA,"5_2","5_2_220","5_2_220_1991",0,0
"650","5_2_1991",143,"DEN",5,2,221,10,18.7999992370605,9.30000019073486,NA,1991,45.6,39.5468670311564,NA,0,"SVL",NA,"5_2","5_2_221","5_2_221_1991",0,0
"651","5_2_1991",143,"DEN",5,2,227,10,16.6000003814697,38.2999992370605,NA,1991,53,41.4634021702765,NA,0,NA,NA,"5_2","5_2_227","5_2_227_1991",0,0
"652","5_2_1991",143,"DEN",5,2,232,10,17.2999992370605,11.3999996185303,NA,1991,50.3,40.7970451903484,NA,0,NA,NA,"5_2","5_2_232","5_2_232_1991",0,0
"653","5_2_1991",143,"DEN",5,2,234,10,17.5,1.89999997615814,NA,1991,39.1,37.5869879985316,NA,0,NA,NA,"5_2","5_2_234","5_2_234_1991",0,0
"654","5_2_1991",143,"DEN",5,2,237,10,15.8000001907349,16,NA,1991,56.1,42.1878355348413,NA,0,NA,NA,"5_2","5_2_237","5_2_237_1991",0,0
"655","5_2_1991",143,"DEN",5,2,238,10,15.6000003814697,24,NA,1991,52.6,41.3668542927254,NA,0,"SVL",NA,"5_2","5_2_238","5_2_238_1991",0,0
"656","5_2_1991",143,"DEN",5,2,243,10,13.6000003814697,43.0999984741211,NA,1991,57.4,42.4797872722112,NA,0,NA,NA,"5_2","5_2_243","5_2_243_1991",0,0
"657","5_2_1991",143,"DEN",5,2,244,10,13.8999996185303,28.7000007629395,NA,1991,54.3,41.772225045462,NA,0,NA,NA,"5_2","5_2_244","5_2_244_1991",0,0
"658","5_2_1991",143,"DEN",5,2,246,10,14.1000003814697,21,NA,1991,51,40.9731779290808,NA,0,"SVL",NA,"5_2","5_2_246","5_2_246_1991",0,0
"659","5_2_1991",143,"DEN",5,2,247,10,14.3000001907349,14.5,NA,1991,49.8,40.6697288579187,NA,0,"SVL",NA,"5_2","5_2_247","5_2_247_1991",0,0
"660","5_2_1991",143,"DEN",5,2,248,10,14.3999996185303,9.89999961853027,NA,1991,56,42.1650982248233,NA,0,"SVL",NA,"5_2","5_2_248","5_2_248_1991",0,0
"661","5_2_1991",143,"DEN",5,2,254,10,12.5,17.7999992370605,NA,1991,59.5,42.9377141000306,NA,0,"SVL",NA,"5_2","5_2_254","5_2_254_1991",0,0
"662","5_2_1991",143,"DEN",5,2,259,10,12.1999998092651,39.7999992370605,NA,1991,56,42.1650982248233,NA,0,NA,NA,"5_2","5_2_259","5_2_259_1991",0,0
"663","5_2_1991",143,"DEN",5,2,261,10,10.6000003814697,35.0999984741211,NA,1991,51,40.9731779290808,NA,0,NA,NA,"5_2","5_2_261","5_2_261_1991",0,0
"664","5_2_1991",143,"DEN",5,2,262,10,10.6000003814697,33.4000015258789,NA,1991,56.5,42.2783812719199,NA,0,NA,NA,"5_2","5_2_262","5_2_262_1991",0,0
"665","5_2_1991",143,"DEN",5,2,269,10,11,4.69999980926514,NA,1991,56.4,42.2558050766722,NA,0,"SVL",NA,"5_2","5_2_269","5_2_269_1991",0,0
"666","5_2_1991",143,"DEN",5,2,274,10,8,3.20000004768372,NA,1991,51.9,41.1961152563003,NA,0,"SVL",NA,"5_2","5_2_274","5_2_274_1991",0,0
"667","5_2_1991",143,"DEN",5,2,279,10,8.80000019073486,25.5,NA,1991,50.6,40.8728289154536,NA,0,NA,NA,"5_2","5_2_279","5_2_279_1991",0,0
"668","5_2_1991",143,"DEN",5,2,285,10,7.19999980926514,34.9000015258789,NA,1991,49.6,40.6184440447086,NA,0,NA,NA,"5_2","5_2_285","5_2_285_1991",0,0
"669","5_2_1991",143,"DEN",5,2,291,10,7.5,18.8999996185303,NA,1991,30.8,34.5461087164234,NA,1,"BAM",NA,"5_2","5_2_291","5_2_291_1991",0,1
"670","5_2_1991",143,"DEN",5,2,301,10,5.59999990463257,41.2000007629395,NA,1991,38.7,37.4559404799741,NA,0,NA,NA,"5_2","5_2_301","5_2_301_1991",0,0
"671","5_2_1991",143,"DEN",5,2,302,10,4,31.7000007629395,NA,1991,64.2,43.9066205721722,NA,0,NA,NA,"5_2","5_2_302","5_2_302_1991",0,0
"672","5_2_1991",143,"DEN",5,2,303,10,4.30000019073486,26.8999996185303,NA,1991,58,42.6123110890991,NA,0,"SVL",NA,"5_2","5_2_303","5_2_303_1991",0,0
"673","5_2_1991",143,"DEN",5,2,308,10,4.59999990463257,9.69999980926514,NA,1991,39.7,37.7810667576363,NA,0,"SVL",NA,"5_2","5_2_308","5_2_308_1991",0,0
"674","5_2_1991",143,"DEN",5,2,309,10,3,12.6000003814697,NA,1991,41,38.1916979812428,NA,0,"SVL",NA,"5_2","5_2_309","5_2_309_1991",0,0
"675","5_2_1991",143,"DEN",5,2,310,10,3,15.6999998092651,NA,1991,69.6,44.9358642091177,NA,0,"SVL",NA,"5_2","5_2_310","5_2_310_1991",0,0
"676","5_2_1991",143,"DEN",5,2,311,10,2.79999995231628,23.7000007629395,NA,1991,51.5,41.0975131483076,NA,0,NA,NA,"5_2","5_2_311","5_2_311_1991",0,0
"677","5_2_1991",143,"DEN",5,2,314,10,2.59999990463257,36.5,NA,1991,48.5,40.33262809462,NA,0,NA,NA,"5_2","5_2_314","5_2_314_1991",0,0
"678","5_2_1991",143,"DEN",5,2,317,10,2.5,42.7000007629395,NA,1991,45.4,39.4908482205881,NA,0,NA,NA,"5_2","5_2_317","5_2_317_1991",0,0
"679","5_2_1991",143,"DEN",5,2,325,10,1.20000004768372,20.6000003814697,NA,1991,65.6,44.1815459090342,NA,0,NA,NA,"5_2","5_2_325","5_2_325_1991",0,0
"680","5_2_1991",143,"DEN",5,2,329,10,2.29999995231628,3.90000009536743,NA,1991,61.3,43.3175380070021,NA,0,NA,NA,"5_2","5_2_329","5_2_329_1991",0,0
"681","5_3_1980",132,"DEN",5,3,2,10,60,10.6000003814697,NA,1980,58.8,41.7,28.6,0,NA,NA,"5_3","5_3_2","5_3_2_1980",0,0
"682","5_3_1980",132,"DEN",5,3,3,10,59.7000007629395,26.5,NA,1980,57,41.5,26.3,0,NA,NA,"5_3","5_3_3","5_3_3_1980",0,0
"683","5_3_1980",132,"DEN",5,3,8,10,58.7000007629395,4,NA,1980,51.5,39.3,25.7,0,NA,NA,"5_3","5_3_8","5_3_8_1980",0,0
"684","5_3_1980",132,"DEN",5,3,13,10,56.5999984741211,18.2999992370605,NA,1980,42.9,37.8,26.5,0,NA,NA,"5_3","5_3_13","5_3_13_1980",0,0
"685","5_3_1980",132,"DEN",5,3,15,10,56.7000007629395,31.2000007629395,NA,1980,67.3,41.4,23.8,0,NA,NA,"5_3","5_3_15","5_3_15_1980",0,0
"686","5_3_1980",132,"DEN",5,3,18,10,57.9000015258789,39.2000007629395,NA,1980,63.4,41.6,28.6,0,NA,NA,"5_3","5_3_18","5_3_18_1980",0,0
"687","5_3_1980",132,"DEN",5,3,21,10,55.0999984741211,25,NA,1980,47.2,39.6,26.1,0,NA,NA,"5_3","5_3_21","5_3_21_1980",0,0
"688","5_3_1980",132,"DEN",5,3,25,10,55.2999992370605,9.10000038146973,NA,1980,56.3,38.8,26.3,0,NA,NA,"5_3","5_3_25","5_3_25_1980",0,0
"689","5_3_1980",132,"DEN",5,3,27,10,53.5999984741211,13.6999998092651,NA,1980,52.2,37.8,27,0,NA,NA,"5_3","5_3_27","5_3_27_1980",0,0
"690","5_3_1980",132,"DEN",5,3,28,10,53.5,21.5,NA,1980,42.7,38,24.3,0,NA,NA,"5_3","5_3_28","5_3_28_1980",0,0
"691","5_3_1980",132,"DEN",5,3,29,10,53.4000015258789,28.2000007629395,NA,1980,42.2,36.8,23,0,NA,NA,"5_3","5_3_29","5_3_29_1980",0,0
"692","5_3_1980",132,"DEN",5,3,31,10,53.0999984741211,36,NA,1980,52.5,38.3,25.6,0,NA,NA,"5_3","5_3_31","5_3_31_1980",0,0
"693","5_3_1980",132,"DEN",5,3,39,10,50.7000007629395,4.09999990463257,NA,1980,47.5,36.5,24.6,0,NA,NA,"5_3","5_3_39","5_3_39_1980",0,0
"694","5_3_1980",132,"DEN",5,3,45,10,50,29.7000007629395,NA,1980,36.8,35.8,25.6,0,NA,NA,"5_3","5_3_45","5_3_45_1980",0,0
"695","5_3_1980",132,"DEN",5,3,53,10,48.7999992370605,18.6000003814697,NA,1980,55.1,40.6,27.3,0,NA,NA,"5_3","5_3_53","5_3_53_1980",0,0
"696","5_3_1980",132,"DEN",5,3,54,10,49,14,NA,1980,46.8,35,24.7,0,NA,NA,"5_3","5_3_54","5_3_54_1980",0,0
"697","5_3_1980",132,"DEN",5,3,63,10,46.9000015258789,23.2999992370605,NA,1980,41.9,34.3,24.3,0,NA,NA,"5_3","5_3_63","5_3_63_1980",0,0
"698","5_3_1980",132,"DEN",5,3,65,10,46.7999992370605,31.5,NA,1980,46.7,38.2,23.6,0,NA,NA,"5_3","5_3_65","5_3_65_1980",0,0
"699","5_3_1980",132,"DEN",5,3,66,10,46.7000007629395,39.4000015258789,NA,1980,61.4,42.3,27,0,NA,NA,"5_3","5_3_66","5_3_66_1980",0,0
"700","5_3_1980",132,"DEN",5,3,70,10,45.7999992370605,7.30000019073486,NA,1980,56.6,40.5,25.6,0,NA,NA,"5_3","5_3_70","5_3_70_1980",0,0
"701","5_3_1980",132,"DEN",5,3,72,10,44.4000015258789,4.09999990463257,NA,1980,54.9,42.7,25.8,0,NA,NA,"5_3","5_3_72","5_3_72_1980",0,0
"702","5_3_1980",132,"DEN",5,3,76,10,44.2000007629395,21.8999996185303,NA,1980,46.9,36.7,24.2,0,NA,NA,"5_3","5_3_76","5_3_76_1980",0,0
"703","5_3_1980",132,"DEN",5,3,80,10,43.5999984741211,38,NA,1980,52.5,41,24.3,0,NA,NA,"5_3","5_3_80","5_3_80_1980",0,0
"704","5_3_1980",132,"DEN",5,3,83,10,42.4000015258789,25,NA,1980,43,34.7,20.6,0,NA,NA,"5_3","5_3_83","5_3_83_1980",0,0
"705","5_3_1980",132,"DEN",5,3,85,10,42.4000015258789,15.3999996185303,NA,1980,63.2,40,24.1,0,NA,NA,"5_3","5_3_85","5_3_85_1980",0,0
"706","5_3_1980",132,"DEN",5,3,86,10,41.5999984741211,9.10000038146973,NA,1980,59.1,38.8,27,0,NA,NA,"5_3","5_3_86","5_3_86_1980",0,0
"707","5_3_1980",132,"DEN",5,3,89,10,39.2000007629395,4.19999980926514,NA,1980,63.3,41.8,23.8,0,NA,NA,"5_3","5_3_89","5_3_89_1980",0,0
"708","5_3_1980",132,"DEN",5,3,94,10,40.5,31.5,NA,1980,58.7,42.5,26.3,0,NA,NA,"5_3","5_3_94","5_3_94_1980",0,0
"709","5_3_1980",132,"DEN",5,3,99,10,38.7000007629395,20.7999992370605,NA,1980,55.6,39,21,0,NA,NA,"5_3","5_3_99","5_3_99_1980",0,0
"710","5_3_1980",132,"DEN",5,3,101,10,38.5999984741211,13.1000003814697,NA,1980,48.9,39.3,27.8,0,NA,NA,"5_3","5_3_101","5_3_101_1980",0,0
"711","5_3_1980",132,"DEN",5,3,104,10,35.9000015258789,9.39999961853027,NA,1980,64.4,40.8,24.2,0,NA,NA,"5_3","5_3_104","5_3_104_1980",0,0
"712","5_3_1980",132,"DEN",5,3,110,10,37,34.5999984741211,NA,1980,38.8,35.3,23.6,0,NA,NA,"5_3","5_3_110","5_3_110_1980",0,0
"713","5_3_1980",132,"DEN",5,3,111,10,37,37.7000007629395,NA,1980,51.1,38.8,25.6,0,NA,NA,"5_3","5_3_111","5_3_111_1980",0,0
"714","5_3_1980",132,"DEN",5,3,117,10,32.2999992370605,2.79999995231628,NA,1980,46.2,38.5,29.8,0,NA,NA,"5_3","5_3_117","5_3_117_1980",0,0
"715","5_3_1980",132,"DEN",5,3,118,10,33.5,7.5,NA,1980,53,36.8,25.5,0,NA,NA,"5_3","5_3_118","5_3_118_1980",0,0
"716","5_3_1980",132,"DEN",5,3,124,10,34.4000015258789,27.7999992370605,NA,1980,58.2,37.3,20.6,0,NA,NA,"5_3","5_3_124","5_3_124_1980",0,0
"717","5_3_1980",132,"DEN",5,3,137,10,31.3999996185303,18.7999992370605,NA,1980,46.3,35.3,22.7,0,NA,NA,"5_3","5_3_137","5_3_137_1980",0,0
"718","5_3_1980",132,"DEN",5,3,139,10,31,28.2999992370605,NA,1980,45.7,36.7,24,0,NA,NA,"5_3","5_3_139","5_3_139_1980",0,0
"719","5_3_1980",132,"DEN",5,3,146,10,29.5,22,NA,1980,52.9,37.3,23.8,0,NA,NA,"5_3","5_3_146","5_3_146_1980",0,0
"720","5_3_1980",132,"DEN",5,3,147,10,29.7000007629395,15.3999996185303,NA,1980,41.7,38.7,23,0,NA,NA,"5_3","5_3_147","5_3_147_1980",0,0
"721","5_3_1980",132,"DEN",5,3,148,10,28.3999996185303,7.5,NA,1980,71.7,40.7,22.1,0,NA,NA,"5_3","5_3_148","5_3_148_1980",0,0
"722","5_3_1980",132,"DEN",5,3,151,10,27.5,34.7000007629395,NA,1980,57.9,38.8,22.4,0,NA,NA,"5_3","5_3_151","5_3_151_1980",0,0
"723","5_3_1980",132,"DEN",5,3,160,10,27,2.70000004768372,NA,1980,63.2,39,26.7,0,NA,NA,"5_3","5_3_160","5_3_160_1980",0,0
"724","5_3_1980",132,"DEN",5,3,163,10,24.6000003814697,12.1000003814697,NA,1980,50.4,39,24.3,0,NA,NA,"5_3","5_3_163","5_3_163_1980",0,0
"725","5_3_1980",132,"DEN",5,3,172,10,23.1000003814697,34.9000015258789,NA,1980,65.9,41.5,23.8,0,NA,NA,"5_3","5_3_172","5_3_172_1980",0,0
"726","5_3_1980",132,"DEN",5,3,174,10,23.2999992370605,23.6000003814697,NA,1980,74.7,40.4,22.3,0,NA,NA,"5_3","5_3_174","5_3_174_1980",0,0
"727","5_3_1980",132,"DEN",5,3,179,10,21.7999992370605,19,NA,1980,46.2,39.1,22.3,0,NA,NA,"5_3","5_3_179","5_3_179_1980",0,0
"728","5_3_1980",132,"DEN",5,3,180,10,21.6000003814697,26.7999992370605,NA,1980,50.2,38.5,25.7,0,NA,NA,"5_3","5_3_180","5_3_180_1980",0,0
"729","5_3_1980",132,"DEN",5,3,192,10,20.7999992370605,4.19999980926514,NA,1980,61.5,39.3,23,0,NA,NA,"5_3","5_3_192","5_3_192_1980",0,0
"730","5_3_1980",132,"DEN",5,3,196,10,18.8999996185303,12.3000001907349,NA,1980,51.5,37.8,22.8,0,NA,NA,"5_3","5_3_196","5_3_196_1980",0,0
"731","5_3_1980",132,"DEN",5,3,204,10,16.7000007629395,37.9000015258789,NA,1980,61.8,40.7,26.4,0,NA,NA,"5_3","5_3_204","5_3_204_1980",0,0
"732","5_3_1980",132,"DEN",5,3,205,10,16.5,34.7999992370605,NA,1980,42,39.4,25,0,NA,NA,"5_3","5_3_205","5_3_205_1980",0,0
"733","5_3_1980",132,"DEN",5,3,208,10,16.8999996185303,0.699999988079071,NA,1980,37.4,35.5,24.8,0,NA,NA,"5_3","5_3_208","5_3_208_1980",0,0
"734","5_3_1980",132,"DEN",5,3,211,10,15.6999998092651,13.8000001907349,NA,1980,58.1,42,24.5,0,NA,NA,"5_3","5_3_211","5_3_211_1980",0,0
"735","5_3_1980",132,"DEN",5,3,212,10,15.3000001907349,18.6000003814697,NA,1980,56.2,40.9,23.5,0,NA,NA,"5_3","5_3_212","5_3_212_1980",0,0
"736","5_3_1980",132,"DEN",5,3,213,10,15.3000001907349,22.1000003814697,NA,1980,58.2,39.2,26.4,0,NA,NA,"5_3","5_3_213","5_3_213_1980",0,0
"737","5_3_1980",132,"DEN",5,3,224,10,14.1999998092651,7.30000019073486,NA,1980,52.4,39.5,25.5,0,NA,NA,"5_3","5_3_224","5_3_224_1980",0,0
"738","5_3_1980",132,"DEN",5,3,229,10,12.8999996185303,29.8999996185303,NA,1980,83.1,43.4,22.8,0,NA,NA,"5_3","5_3_229","5_3_229_1980",0,0
"739","5_3_1980",132,"DEN",5,3,240,10,9.5,5.90000009536743,NA,1980,57.1,41.7,26.3,0,NA,NA,"5_3","5_3_240","5_3_240_1980",0,0
"740","5_3_1980",132,"DEN",5,3,242,10,9.19999980926514,10.6999998092651,NA,1980,59.7,38.7,24.4,0,NA,NA,"5_3","5_3_242","5_3_242_1980",0,0
"741","5_3_1980",132,"DEN",5,3,243,10,9.10000038146973,17.1000003814697,NA,1980,58.9,41.5,21.5,0,NA,NA,"5_3","5_3_243","5_3_243_1980",0,0
"742","5_3_1980",132,"DEN",5,3,249,10,6.80000019073486,36.4000015258789,NA,1980,59.5,41,25.7,0,NA,NA,"5_3","5_3_249","5_3_249_1980",0,0
"743","5_3_1980",132,"DEN",5,3,261,10,5.5,22,NA,1980,51.3,39.5,23.7,0,NA,NA,"5_3","5_3_261","5_3_261_1980",0,0
"744","5_3_1980",132,"DEN",5,3,264,10,3.70000004768372,34.7999992370605,NA,1980,59.4,40,NA,0,NA,NA,"5_3","5_3_264","5_3_264_1980",0,0
"745","5_3_1980",132,"DEN",5,3,265,10,3.70000004768372,29.7999992370605,NA,1980,74.8,45,27.6,0,NA,NA,"5_3","5_3_265","5_3_265_1980",0,0
"746","5_3_1980",132,"DEN",5,3,271,10,3,5.90000009536743,NA,1980,61.4,39,24.7,0,NA,NA,"5_3","5_3_271","5_3_271_1980",0,0
"747","5_3_1980",132,"DEN",5,3,273,10,2.59999990463257,12.1999998092651,NA,1980,38.3,34.3,21.5,0,NA,NA,"5_3","5_3_273","5_3_273_1980",0,0
"748","5_3_1980",132,"DEN",5,3,280,10,1.60000002384186,31.3999996185303,NA,1980,69.1,44.8,26.6,0,NA,NA,"5_3","5_3_280","5_3_280_1980",0,0
"749","5_3_1980",132,"DEN",5,3,282,10,1.10000002384186,22.1000003814697,NA,1980,42.7,37,25.7,0,NA,NA,"5_3","5_3_282","5_3_282_1980",0,0
"750","5_3_1985",138,"DEN",5,3,2,10,60,10.6000003814697,NA,1985,60.8,41.7,NA,0,NA,NA,"5_3","5_3_2","5_3_2_1985",0,0
"751","5_3_1985",138,"DEN",5,3,8,10,58.7000007629395,4,NA,1985,53.8,39.5,NA,0,NA,NA,"5_3","5_3_8","5_3_8_1985",0,0
"752","5_3_1985",138,"DEN",5,3,27,10,53.5999984741211,13.6999998092651,NA,1985,54.9,38.3,NA,0,NA,NA,"5_3","5_3_27","5_3_27_1985",0,0
"753","5_3_1985",138,"DEN",5,3,28,10,53.5,21.5,NA,1985,43.8,38.2,NA,0,NA,NA,"5_3","5_3_28","5_3_28_1985",0,0
"754","5_3_1985",138,"DEN",5,3,29,10,53.4000015258789,28.2000007629395,NA,1985,43.4,36.8,NA,0,NA,NA,"5_3","5_3_29","5_3_29_1985",0,0
"755","5_3_1985",138,"DEN",5,3,45,10,50,29.7000007629395,NA,1985,38.1,36.5,NA,0,NA,NA,"5_3","5_3_45","5_3_45_1985",0,0
"756","5_3_1985",138,"DEN",5,3,53,10,48.7999992370605,18.6000003814697,NA,1985,57.7,40.8,NA,0,NA,NA,"5_3","5_3_53","5_3_53_1985",0,0
"757","5_3_1985",138,"DEN",5,3,66,10,46.7000007629395,39.4000015258789,NA,1985,62.9,42.5,NA,0,NA,NA,"5_3","5_3_66","5_3_66_1985",0,0
"758","5_3_1985",138,"DEN",5,3,70,10,45.7999992370605,7.30000019073486,NA,1985,58.8,40.9,NA,0,NA,NA,"5_3","5_3_70","5_3_70_1985",0,0
"759","5_3_1985",138,"DEN",5,3,72,10,44.4000015258789,4.09999990463257,NA,1985,55.9,42.7,NA,0,NA,NA,"5_3","5_3_72","5_3_72_1985",0,0
"760","5_3_1985",138,"DEN",5,3,76,10,44.2000007629395,21.8999996185303,NA,1985,47.3,37,NA,0,NA,NA,"5_3","5_3_76","5_3_76_1985",0,0
"761","5_3_1985",138,"DEN",5,3,83,10,42.4000015258789,25,NA,1985,44.6,34.9,NA,0,NA,NA,"5_3","5_3_83","5_3_83_1985",0,0
"762","5_3_1985",138,"DEN",5,3,86,10,41.5999984741211,9.10000038146973,NA,1985,60.6,39,NA,0,NA,NA,"5_3","5_3_86","5_3_86_1985",0,0
"763","5_3_1985",138,"DEN",5,3,89,10,39.2000007629395,4.19999980926514,NA,1985,65.3,42.3,NA,0,NA,NA,"5_3","5_3_89","5_3_89_1985",0,0
"764","5_3_1985",138,"DEN",5,3,94,10,40.5,31.5,NA,1985,60.4,42.9,NA,0,NA,NA,"5_3","5_3_94","5_3_94_1985",0,0
